valid_time,ssr,ssrd,fdir,d2m,t2m,u10,v10,tcc
2021-01-01 17:00:00+00:00,0.578527878833192,0.6436055163849022,0.1481980673442375,1.8626603475963748,4.7712839725606955,1.1997054299054704,-5.875362493291543,0.5312112595939246
2021-01-01 18:00:00+00:00,9.999996586968585e-16,0.0,0.0,1.7721557848109342,4.583840429292934,1.2364404088083285,-5.864702359187063,0.5349987116460946
2021-01-01 19:00:00+00:00,9.999996586968585e-16,0.0,0.0,1.6979877196036455,4.450719290307177,1.2407016812980969,-5.830052620002097,0.5266633483013023
2021-01-01 20:00:00+00:00,9.999996586968585e-16,0.0,0.0,1.6294863091846423,4.364913405654704,1.2064816096079727,-5.758106234695406,0.49497904887436145
2021-01-01 21:00:00+00:00,9.999996586968585e-16,0.0,0.0,1.542236242050592,4.243190135397867,1.189693604124997,-5.6506650922326696,0.46035896191598114
2021-01-01 22:00:00+00:00,9.999996586968585e-16,0.0,0.0,1.4740950265677384,4.107980729608471,1.187430937767166,-5.129426165149622,0.5112399608341276
2021-01-01 23:00:00+00:00,9.999996586968585e-16,0.0,0.0,1.3622257502631783,3.976385435396992,1.3457367321274771,-5.019499373869856,0.4853862340942602
2021-01-02 00:00:00+00:00,9.999996586968585e-16,0.0,0.0,1.2872313144640657,3.8728847822514467,1.5260900654111027,-5.027685421720585,0.4806711099885052
2021-01-02 01:00:00+00:00,9.999996586968585e-16,0.0,0.0,1.21245114244158,3.7758668484468103,1.5855188230338748,-5.064168682550237,0.4745039795084116
2021-01-02 02:00:00+00:00,9.999996586968585e-16,0.0,0.0,1.1509616329018968,3.701989712277509,1.6725653799636155,-5.133351758542157,0.46622608500106116
2021-01-02 03:00:00+00:00,9.999996586968585e-16,0.0,0.0,1.101853956970217,3.6205388137944965,1.6768722479067015,-5.2308642657684885,0.4949732423192956
2021-01-02 04:00:00+00:00,9.999996586968585e-16,0.0,0.0,1.0133529253454867,3.4852819328917803,1.7017886358682308,-5.2715700866226545,0.49482615739794766
2021-01-02 05:00:00+00:00,9.999996586968585e-16,0.0,0.0,0.9359417917394239,3.4133683216343798,1.6853814385149777,-5.336976038331765,0.5259447972370747
2021-01-02 06:00:00+00:00,9.999996586968585e-16,0.0,0.0,0.871243295033878,3.382569994249991,1.586254317880609,-5.406338487011411,0.5726286944986602
2021-01-02 07:00:00+00:00,9.999996586968585e-16,0.0,0.0,0.8282143647186331,3.392085428802716,1.4330085137525193,-5.443693261199432,0.582085493073675
2021-01-02 08:00:00+00:00,0.0005302281625024221,0.0006536480278648885,1.2373676054551731e-05,0.764905253137556,3.3960255167602895,1.2578641295612212,-5.427693772159386,0.5700102007381503
2021-01-02 09:00:00+00:00,4.84192453760843,5.491037168632813,1.667094653929954,0.781588892255968,3.4967576230319537,1.1029158982628626,-5.371717348923442,0.5596633298243283
2021-01-02 10:00:00+00:00,40.07044374268142,45.88247126465888,17.640876129395934,0.9824732034248882,3.7717371333372967,0.8720208063645694,-5.154694071778909,0.6074014552210816
2021-01-02 11:00:00+00:00,86.9600550676009,99.52965599068165,45.21308703074259,1.0705565435960693,4.127295298274817,0.91884560938586,-5.222505265002409,0.5901354328033079
2021-01-02 12:00:00+00:00,115.93248102374876,132.4911420243191,65.01192330959113,1.1197745174863485,4.416968948420333,1.0046652232942723,-5.370851131275647,0.5890917737763414
2021-01-02 13:00:00+00:00,126.53242743228226,144.42040586033025,72.3583333330653,1.15188442704698,4.604471899890314,1.010859301727628,-5.620665657189779,0.5560354814694539
2021-01-02 14:00:00+00:00,106.23957351505224,121.7189270816266,58.623282820267946,1.170532512088755,4.717327478200787,0.8930477231053011,-5.781693916588018,0.5671608124569232
2021-01-02 15:00:00+00:00,65.45516687940115,75.14632861560432,30.820206845582845,1.149434710740934,4.678119615154287,0.6928527772312069,-5.869791243628125,0.5669416759917257
2021-01-02 16:00:00+00:00,19.96571706759959,22.857887347770248,7.820605517250816,1.0833718003486865,4.454668681798182,0.43682373830494853,-5.8911096947285575,0.5523353696755027
2021-01-02 17:00:00+00:00,0.6072578799296653,0.6669771983656495,0.07956583233486345,1.022572057431546,4.267135714495794,0.16711290981182034,-5.928097865965693,0.5423992709249784
2021-01-02 18:00:00+00:00,9.999996586968585e-16,0.0,0.0,0.9716399952463917,4.131337685340895,-0.17088649384032534,-5.914693836027757,0.5375739177312581
2021-01-02 19:00:00+00:00,9.999996586968585e-16,0.0,0.0,0.8958450367334194,4.01317981008026,-0.4940771030216028,-5.862419347079644,0.5034773584666444
2021-01-02 20:00:00+00:00,9.999996586968585e-16,0.0,0.0,0.8293301257574512,3.926189592377,-0.7905443929619467,-5.812993097490444,0.4827928093160105
2021-01-02 21:00:00+00:00,9.999996586968585e-16,0.0,0.0,0.7472918428408661,3.8077505068641244,-1.0774220495252513,-5.7221519260931455,0.49145327684288603
2021-01-02 22:00:00+00:00,9.999996586968585e-16,0.0,0.0,0.7010124860403835,3.6962779903078626,-1.428608970406527,-5.314291576273812,0.5407207485645421
2021-01-02 23:00:00+00:00,9.999996586968585e-16,0.0,0.0,0.6991332788038562,3.634066659499979,-1.4576976293114134,-5.230682449484329,0.5354952856465821
2021-01-03 00:00:00+00:00,9.999996586968585e-16,0.0,0.0,0.7665713862548955,3.6358321397380564,-1.394566229891549,-5.304303528643545,0.5369199592490902
2021-01-03 01:00:00+00:00,9.999996586968585e-16,0.0,0.0,0.8211554542694444,3.6161641168772576,-1.5591208703312365,-5.332843378997182,0.5389312262642335
2021-01-03 02:00:00+00:00,9.999996586968585e-16,0.0,0.0,0.820890007868627,3.5695948479342974,-1.8179032745432149,-5.353125258365631,0.5523487061785691
2021-01-03 03:00:00+00:00,9.999996586968585e-16,0.0,0.0,0.8761883346239188,3.604416257749506,-2.112470240041583,-5.28992973291547,0.5294568631182007
2021-01-03 04:00:00+00:00,9.999996586968585e-16,0.0,0.0,0.9510434315152452,3.6680460249319253,-2.3677755779611465,-5.1618251720521355,0.5670994210950672
2021-01-03 05:00:00+00:00,9.999996586968585e-16,0.0,0.0,0.9985376084329118,3.695895497940512,-2.640317878932335,-5.082152221220007,0.5806512777967515
2021-01-03 06:00:00+00:00,9.999996586968585e-16,0.0,0.0,1.0962134454512693,3.7769658978453435,-2.9250229539561414,-4.934917430677784,0.6089292773744387
2021-01-03 07:00:00+00:00,9.999996586968585e-16,0.0,0.0,1.199565422627586,3.8959652800652407,-3.2907657439289775,-4.767198251619525,0.5992945588554015
2021-01-03 08:00:00+00:00,0.0003695603702797646,0.0004307297566862641,0.0,1.2700244822051445,3.9580072168774905,-3.55823553985859,-4.546542625419046,0.5874852855444146
2021-01-03 09:00:00+00:00,4.438151346931566,5.010935762833219,0.9939725091448389,1.340361294360946,4.034483394928543,-3.8682213017212277,-4.359862488845869,0.6031291474703995
2021-01-03 10:00:00+00:00,38.068427845204184,43.74296145178783,15.583781485852068,1.4659123103616025,4.263321424358253,-4.002296558182959,-3.934480638792043,0.5562996096447955
2021-01-03 11:00:00+00:00,86.26605029026925,99.31381762122317,46.83600109347861,1.649817396530409,4.525902238588458,-4.25535803437042,-3.9429650452260923,0.5681172604644543
